"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002251","GO:0002251","organ or tissue specific immune response","25/2590","52/18842",0.480769230769231,3.49754974754975,7.19947585028093,2.79797401723132e-09,5.27273379454109e-07,5.27273379454109e-07,"H2BC12L/IFNL2/H2BC7/H2BC17/H2BC14/H2BC19P/H2BC10/H2BC13/H2BC4/H2BC6/H2BC9/H2BC8/CAMP/H2BC5/H2BC3/FFAR3/H2BC21/H2BC18/H2BC11/IL6/ZBTB16/GP2/H2BC15/H2BC12/CLDN2",25
"GO:0008015","GO:0008015","blood circulation","113/2590","480/18842",0.235416666666667,1.71263352638353,6.31357475978025,3.37067060557678e-09,5.745909778527e-07,5.745909778527e-07,"SCN7A/EMILIN2/ATP1A2/MYH6/CHRM2/AVPR2/KCNJ8/CALCA/SCN3B/CAV3/KL/GPER1/SCN3A/CAV1/CARTPT/TBX18/FERMT2/RASL10B/ATP1A3/TEK/TACR1/PTPN1/SCN1A/NPR3/JPH4/CTSG/C2CD4A/MYL3/CXCL12/HSPB7/CELF2/FGB/CASQ2/NPR1/GATA4/ATP2B3/RARRES2/JPH2/SCN4A/EDNRB/SCN5A/KNG1/NTS/ADM2/SLIT2/SLC8A2/COL1A2/SGCG/TRPA1/MME/NOS1/CLDN5/OLR1/KLF2/EDN3/EPO/NOX1/DES/EDN1/GPR37L1/AVP/AKAP12/KLK3/SCN2B/ADRA2A/ADRB1/PDE2A/CDH5/PPARG/SH3GL2/KCNIP1/KCNA5/CACNA1G/TH/FXYD1/AGTR2/JPH3/SERPING1/ZEB2/KCNE4/KCNE1/ANGPT1/SVEP1/CMA1/HCN1/NMU/FFAR3/EDN2/KCNH2/ACVRL1/ADRA1A/ZG16B/HBB/TNNI3/ATP1B2/SGK1/SLC8A3/SLC6A4/GCGR/NKX2-5/ADRB2/UCN/PECAM1/HTR1D/SLC1A1/SCN4B/KCNH6/AGT/KAT2B/PDE1C/NTSR1/KCNMB2/UTS2",113
"GO:0007094","GO:0007094","mitotic spindle assembly checkpoint signaling","26/2590","56/18842",0.464285714285714,3.37763375620518,7.11328586873464,3.46962530084888e-09,5.745909778527e-07,5.745909778527e-07,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0071173","GO:0071173","spindle assembly checkpoint signaling","26/2590","56/18842",0.464285714285714,3.37763375620518,7.11328586873464,3.46962530084888e-09,5.745909778527e-07,5.745909778527e-07,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0071174","GO:0071174","mitotic spindle checkpoint signaling","26/2590","56/18842",0.464285714285714,3.37763375620518,7.11328586873464,3.46962530084888e-09,5.745909778527e-07,5.745909778527e-07,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0002385","GO:0002385","mucosal immune response","24/2590","49/18842",0.489795918367347,3.56321802852415,7.17189598296853,3.611621157254e-09,5.80514988952739e-07,5.80514988952739e-07,"H2BC12L/IFNL2/H2BC7/H2BC17/H2BC14/H2BC19P/H2BC10/H2BC13/H2BC4/H2BC6/H2BC9/H2BC8/CAMP/H2BC5/H2BC3/FFAR3/H2BC21/H2BC18/H2BC11/ZBTB16/GP2/H2BC15/H2BC12/CLDN2",24
"GO:0045653","GO:0045653","negative regulation of megakaryocyte differentiation","14/2590","19/18842",0.736842105263158,5.36045519203414,7.59123887030656,4.9030404644675e-09,7.65574746808996e-07,7.65574746808996e-07,"H4C6/H4C1/H4C2/H4C16/H4C8/H4C3/H4C14/PF4/H4C12/H4C11/H4C4/H4C9/H4C5/H4C15",14
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","57/2590","191/18842",0.298429319371728,2.17104449251046,6.49362894027093,5.41908295998482e-09,8.19353626291423e-07,8.19353626291423e-07,"BRSK1/TTK/DUSP1/BUB1/CCNB1/CDC6/RAD51/KNTC1/SPC25/INCENP/CHEK2/CDT1/NUF2/ORC1/CDC7/AURKB/BARD1/CDK1/CDC20/CLSPN/DNA2/HASPIN/SKA1/BRIP1/BLM/CDC45/BUB1B/TIMELESS/EME2/EME1/GEN1/DONSON/SPC24/BRCA1/MAD2L1/BIRC5/TICRR/NDC80/DTL/ZWINT/ZWILCH/PLK1/DBF4/CDCA8/HORMAD2/H2AX/FANCD2/WDR76/BRCA2/KNL1/CENPF/SKA3/E2F1/TRIP13/HORMAD1/CHEK1/RFC4",57
"GO:0031577","GO:0031577","spindle checkpoint signaling","26/2590","57/18842",0.456140350877193,3.31837702364018,6.99784537737646,5.54731640856041e-09,8.19353626291423e-07,8.19353626291423e-07,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0072001","GO:0072001","renal system development","65/2590","231/18842",0.281385281385281,2.04705076133648,6.39200818318374,6.51038133244665e-09,9.14807412345482e-07,9.14807412345481e-07,"KCNJ8/GFRA1/HS3ST3A1/ROBO2/SOX17/KLF15/EGR1/TBX18/TEK/IRX1/TCF21/RBP4/SIM1/GDNF/PCSK9/GREM1/AQP1/LGR4/SIX2/ALDH1A2/SLIT2/POU3F3/MYOCD/MME/BASP1/SULF1/EDN1/FOXD1/BMP2/SOX11/GREB1L/MMP9/SLC34A1/KANK2/AGTR2/NPNT/LIN28A/EPCAM/NPHS1/PROX1/FGF2/SIX4/WNT11/ANGPT1/COL4A3/EZH2/SERPINB7/HOXA11/ZBTB16/STRA6/TFAP2A/RET/HELLS/KIF26B/LHX1/PECAM1/CYP26B1/BMPER/CAT/CENPF/CD24/FGF8/GPC3/AGT/CD34",65
"GO:0000819","GO:0000819","sister chromatid segregation","68/2590","246/18842",0.276422764227642,2.0109489280221,6.37140850455636,6.52836030768047e-09,9.14807412345482e-07,9.14807412345481e-07,"RRS1/TTK/KIF15/NCAPG2/DUSP1/DLGAP5/BUB1/CCNB1/CDC6/KNTC1/KIF11/SPC25/INCENP/CHEK2/CENPA/CDT1/TACC3/KIF4B/NUF2/DPF1/KIF23/AURKB/KIF18A/ESPL1/RCC1/KIF18B/CDK1/UBE2C/CDC20/UHRF1/KIF25/KIFC1/TOP2A/HASPIN/SKA1/TUBG1/KIF2C/BUB1B/KNSTRN/PSRC1/GEN1/PRC1/SPC24/MAD2L1/BIRC5/NDC80/RACGAP1/ZWINT/ZWILCH/PLK1/SPAG5/NCAPD2/NCAPH/TPX2/CDCA8/RMI2/NCAPG/CENPK/KNL1/KIF22/CENPF/CENPE/SKA3/TRIP13/KAT2B/KIF14/CENPI/KIF4A",68
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","28/2590","65/18842",0.430769230769231,3.13380457380457,6.87933829906434,7.06176173353822e-09,9.64813196844659e-07,9.64813196844659e-07,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDK1/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13/KAT2B",28
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation","29/2590","69/18842",0.420289855072464,3.05756812713334,6.83534404852986,7.5738494217615e-09,1.0095387095104e-06,1.0095387095104e-06,"TTK/DUSP1/DLGAP5/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/ESPL1/UBE2C/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",29
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation","26/2590","58/18842",0.448275862068966,3.26116362668087,6.8849437707957,8.74306262415262e-09,1.0617963831332e-06,1.0617963831332e-06,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation","26/2590","58/18842",0.448275862068966,3.26116362668087,6.8849437707957,8.74306262415262e-09,1.0617963831332e-06,1.0617963831332e-06,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","26/2590","58/18842",0.448275862068966,3.26116362668087,6.8849437707957,8.74306262415262e-09,1.0617963831332e-06,1.0617963831332e-06,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation","26/2590","58/18842",0.448275862068966,3.26116362668087,6.8849437707957,8.74306262415262e-09,1.0617963831332e-06,1.0617963831332e-06,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0030900","GO:0030900","forebrain development","70/2590","258/18842",0.271317829457364,1.97381102032265,6.28728850945868,9.1442064255131e-09,1.0863714807702e-06,1.0863714807702e-06,"TACC1/ATP1A2/AVPR2/PCDH9/FAT4/SALL3/NCAPG2/DIXDC1/COL3A1/ROBO2/SEMA3A/GSX2/SEMA3D/HTR6/TBR1/CXCL12/NDNF/TACC3/SOX2/SCN5A/EPHB2/AQP1/ALDH1A2/DAB2IP/SLIT2/WDR62/ZIC3/NEFL/SLC2A1/NTRK2/BMP2/FEZF2/CNTNAP2/FOS/RTN4RL2/STIL/HAP1/SHANK3/PTCHD1/PAX6/PROX1/TUBB2B/SEMA3G/KIF26A/DLC1/SEMA5A/SOX3/EZH2/VAX2/PRDM13/ARHGAP11B/ATP1B2/SLC8A3/LRP8/FEZ1/P2RY12/CDK5R1/FEZF1/ZIC1/LHX6/ASCL1/LHX1/APLP1/SSTR1/FGF8/SIX3/KCNA1/KIF14/EFNA2/MDK",70
"GO:1905818","GO:1905818","regulation of chromosome separation","32/2590","82/18842",0.390243902439024,2.83898672191355,6.66219825962806,1.15188555129641e-08,1.32646705068175e-06,1.32646705068175e-06,"TTK/NCAPG2/DUSP1/DLGAP5/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/ESPL1/UBE2C/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/NCAPH/CDCA8/NCAPG/KNL1/CENPF/SKA3/TRIP13",32
"GO:0140013","GO:0140013","meiotic nuclear division","51/2590","166/18842",0.307228915662651,2.23506070614504,6.38041410002252,1.16794001593719e-08,1.32646705068175e-06,1.32646705068175e-06,"TTK/SYCE3/RAD54B/P3H4/TDRD12/TEX11/TESMIN/RAD51AP1/RAD51/DCAF13/INCENP/SGO1/HSF2BP/SHOC1/MAEL/NUF2/ESPL1/FBXO43/SGO2/TOP2A/SKA1/BRIP1/RAD54L/PTTG3P/EME2/EME1/NDC80/ZWINT/DMRT1/NCAPH/RBM46/TEX19/PTTG1/HORMAD2/TEX15/MEIOSIN/SYCP2/FANCD2/BRDT/BRCA2/KNL1/CYP26B1/MYBL1/SKA3/MND1/SPIRE2/TRIP13/HORMAD1/TDRKH/STRA8/TUBB8",51
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore","25/2590","55/18842",0.454545454545455,3.30677430677431,6.83921383464822,1.18933001799461e-08,1.32646705068175e-06,1.32646705068175e-06,"CCNB1/KNTC1/SPC25/INCENP/SGO1/CDT1/NUF2/AURKB/CDK1/NEK2/SKA1/KIF2C/KNSTRN/SPC24/BIRC5/NDC80/RACGAP1/ZWILCH/SPAG5/CDCA8/KNL1/CENPE/SKA3/ECT2/KAT2B",25
"GO:0045787","GO:0045787","positive regulation of cell cycle","80/2590","312/18842",0.256410256410256,1.86535986535987,6.1529698423133,1.34113710027256e-08,1.46586285059791e-06,1.46586285059791e-06,"CIT/RRM2/CDC25C/NCAPG2/AURKA/CCND2/MAGEA4/DLGAP5/RAD51AP1/BUB1/CCNB1/ADAMTS1/CDC6/CDC25A/EPGN/INCENP/MIR221/RGCC/KIF23/CDC7/AURKB/ESPL1/RCC1/TP63/CDK1/PPP1R35/UBE2C/MTBP/TERT/CDC20/TAL1/EGF/FOXA1/EDN3/SKA1/EDN1/DDR2/CYP1A1/PHOX2B/TBX20/STIL/KCNA5/GEN1/MAD2L1/BIRC5/PROX1/EIF4EBP1/NDC80/DTL/SACK1D/RACGAP1/PLK1/DBF4/SPAG5/MIR222/E2F7/DMRT1/PKP3/EZH2/NCAPH/RBM46/CDCA8/PLK4/NCAPG/SLC6A4/E2F8/MEIOSIN/PTK6/GPSM2/KNL1/SKA3/ECT2/FEN1/KAT2B/SSTR5/KIF14/CCNE2/CCNE1/STRA8/CHEK1",80
"GO:0051306","GO:0051306","mitotic sister chromatid separation","29/2590","71/18842",0.408450704225352,2.97143944749579,6.6438124146677,1.65162733350494e-08,1.76983203482442e-06,1.76983203482442e-06,"TTK/DUSP1/DLGAP5/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/ESPL1/UBE2C/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",29
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","45/2590","140/18842",0.321428571428571,2.33836183121897,6.34515132459693,1.82060889623726e-08,1.91338992652628e-06,1.91338992652628e-06,"BRSK1/TTK/DUSP1/BUB1/CCNB1/CDC6/KNTC1/SPC25/INCENP/CHEK2/NUF2/ORC1/CDC7/AURKB/BARD1/CDK1/CDC20/CLSPN/HASPIN/SKA1/BLM/BUB1B/TIMELESS/EME2/EME1/GEN1/DONSON/SPC24/BRCA1/MAD2L1/BIRC5/TICRR/NDC80/DTL/ZWINT/ZWILCH/PLK1/DBF4/CDCA8/FANCD2/KNL1/CENPF/SKA3/TRIP13/CHEK1",45
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","26/2590","60/18842",0.433333333333333,3.15245817245817,6.66634641456325,2.08605826102405e-08,2.11116822157342e-06,2.11116822157342e-06,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:1905819","GO:1905819","negative regulation of chromosome separation","26/2590","60/18842",0.433333333333333,3.15245817245817,6.66634641456325,2.08605826102405e-08,2.11116822157342e-06,2.11116822157342e-06,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division","27/2590","64/18842",0.421875,3.0690999034749,6.61904342103553,2.24835175746607e-08,2.23404406446401e-06,2.23404406446401e-06,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13/CHEK1",27
"GO:0048729","GO:0048729","tissue morphogenesis","97/2590","408/18842",0.237745098039216,1.72957263986676,5.94753873057022,2.59065255555672e-08,2.50663102450326e-06,2.50663102450326e-06,"BRSK1/MYH6/PAK1/COL3A1/HS3ST3A1/ROBO2/TRIM15/RASIP1/NOTCH4/SOX17/KRT14/TBX18/MYLK/KRT19/FERMT2/GREB1/HBEGF/IRX1/SCX/TCF21/MYL3/TIE1/GDNF/KRT17/MIR221/GATA4/FOXH1/GREM1/LGR4/KRT36/SIX2/SAPCD2/SLIT2/SYNE4/KRT20/EGF/ARHGAP24/SCRIB/ZIC3/FOXE1/SULF1/GATA5/MET/TBX20/FOXD1/BMP2/PHLDB2/SOX11/GREB1L/KLF4/STIL/HMGA2/TIMELESS/CARMIL2/BRSK2/AGTR2/NPNT/DKK1/KRT34/PROX1/TGFBR2/FGF2/SIX4/WNT11/NRG1/DLC1/ACVRL1/MESP2/PLA2G10/ARTN/HOXA11/LBX2/MMP12/TNNI3/POU4F1/ANKRD1/TGFBR3/S1PR1/KRT6A/DLX3/TFAP2A/GRHL3/NKX2-5/RET/KRT15/KIF26B/LHX1/ACTG2/KRT31/DSC1/FGF8/GPC3/AGT/SIX3/COL5A1/MMRN2/MDK",97
"GO:0051899","GO:0051899","membrane depolarization","35/2590","97/18842",0.360824742268041,2.62496517135692,6.40524360786052,2.61441845190642e-08,2.50663102450326e-06,2.50663102450326e-06,"ATP1A2/CDKN2A/SCN3B/CAV3/CHRNA1/SCN3A/CAV1/SCN1A/FHL1/MLLT11/SCN5A/EDN1/SCN2B/HCN2/CHRNA9/CHRNG/DCN/CHRNA6/CHRNA4/CACNA1G/CHRNB4/KISS1/CHRNB3/CHRND/CHRNA2/CLCN2/HCN1/KCNH2/KISS1R/MYOC/SLC6A4/CHRNA5/SCN4B/ALB/NTSR1",35
"GO:0051985","GO:0051985","negative regulation of chromosome segregation","26/2590","61/18842",0.426229508196721,3.10077853028673,6.56045984296763,3.16182963369135e-08,2.97920671519366e-06,2.97920671519366e-06,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/CDCA8/KNL1/CENPF/SKA3/TRIP13",26
"GO:0001822","GO:0001822","kidney development","62/2590","225/18842",0.275555555555556,2.00464006864007,6.05195033100919,3.39635589020728e-08,3.14594659999708e-06,3.14594659999708e-06,"KCNJ8/GFRA1/HS3ST3A1/ROBO2/SOX17/KLF15/EGR1/TEK/IRX1/TCF21/SIM1/GDNF/PCSK9/GREM1/AQP1/LGR4/SIX2/ALDH1A2/SLIT2/POU3F3/MME/BASP1/SULF1/EDN1/FOXD1/BMP2/SOX11/GREB1L/MMP9/SLC34A1/KANK2/AGTR2/NPNT/LIN28A/EPCAM/NPHS1/PROX1/FGF2/SIX4/WNT11/ANGPT1/COL4A3/EZH2/SERPINB7/HOXA11/ZBTB16/STRA6/TFAP2A/RET/HELLS/KIF26B/LHX1/PECAM1/CYP26B1/BMPER/CAT/CENPF/CD24/FGF8/GPC3/AGT/CD34",62
"GO:0021537","GO:0021537","telencephalon development","52/2590","180/18842",0.288888888888889,2.10163878163878,5.92850002789349,8.11927352793909e-08,7.39530497169785e-06,7.39530497169785e-06,"TACC1/ATP1A2/AVPR2/FAT4/SALL3/NCAPG2/DIXDC1/COL3A1/ROBO2/SEMA3A/GSX2/HTR6/TBR1/CXCL12/TACC3/SCN5A/EPHB2/AQP1/DAB2IP/SLIT2/WDR62/ZIC3/NEFL/SLC2A1/NTRK2/BMP2/FEZF2/CNTNAP2/FOS/RTN4RL2/SHANK3/PAX6/PROX1/TUBB2B/KIF26A/EZH2/ARHGAP11B/ATP1B2/SLC8A3/LRP8/FEZ1/P2RY12/CDK5R1/FEZF1/ZIC1/LHX6/LHX1/SIX3/KCNA1/KIF14/EFNA2/MDK",52
"GO:0051304","GO:0051304","chromosome separation","32/2590","88/18842",0.363636363636364,2.64541944541945,6.17617304586401,8.28015423575514e-08,7.41820375383636e-06,7.41820375383636e-06,"TTK/NCAPG2/DUSP1/DLGAP5/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/ESPL1/UBE2C/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/NCAPH/CDCA8/NCAPG/KNL1/CENPF/SKA3/TRIP13",32
"GO:0010948","GO:0010948","negative regulation of cell cycle process","77/2590","309/18842",0.249190938511327,1.81284002449051,5.75121902301022,9.10301551650874e-08,8.02386770930972e-06,8.02386770930971e-06,"BRSK1/TTK/DUSP1/GPER1/BUB1/CCNB1/CCNF/CDC6/RAD51/KNTC1/SPC25/INCENP/CHEK2/CDT1/RGCC/FHL1/SOX2/NUF2/ORC1/CDC7/AURKB/ESPL1/PKMYT1/BARD1/CDK1/FBXO43/CDC20/CLSPN/DAB2IP/KIF25/NEK2/SUSD2/DNA2/HASPIN/SKA1/BRIP1/BLM/KLF4/CDC45/BUB1B/TIMELESS/KANK2/EME2/EME1/GEN1/DONSON/FAM107A/SPC24/BRCA1/MAD2L1/BIRC5/TICRR/NDC80/DTL/ZWINT/ZWILCH/PLK1/DBF4/E2F7/DMRT1/CDCA8/HORMAD2/H2AX/E2F8/FANCD2/WDR76/BRCA2/KNL1/CENPF/SKA3/E2F1/TRIP13/KAT2B/HORMAD1/CHEK1/CCL2/RFC4",77
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","37/2590","113/18842",0.327433628318584,2.38204804045512,5.88238596054921,1.92781678560942e-07,1.67230456085007e-05,1.67230456085007e-05,"GRIN1/INSYN2A/CHRNA1/RIMS1/GRIN2D/RIMS2/GRIN2A/INSYN1/MAPK8IP2/STX1A/SLC8A2/GRIN2C/MET/CHRNA9/P2RX5/CHRNG/CHRNA6/CHRNA4/CHRNB4/SHANK3/CBLN1/PNOC/CHRNB3/HTR3C/CHRND/CHRNA2/GLRA3/HTR3A/SLC8A3/CHRNA5/NRXN1/P2RX6/ADRB2/SLC1A7/P2RX2/NTSR1/SYT1",37
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","14/2590","23/18842",0.608695652173913,4.42820211515864,6.56720412447183,1.999880019691e-07,1.70771004806427e-05,1.70771004806427e-05,"CCNB1/KNTC1/INCENP/AURKB/CDK1/NEK2/KNSTRN/BIRC5/RACGAP1/ZWILCH/SPAG5/CDCA8/ECT2/KAT2B",14
"GO:0051310","GO:0051310","metaphase chromosome alignment","36/2590","109/18842",0.330275229357798,2.40272041372959,5.86312495147757,2.20307495296235e-07,1.85227763352911e-05,1.85227763352911e-05,"RRS1/TTK/CCNB1/KNTC1/SPC25/INCENP/SGO1/CENPA/CDT1/NUF2/AURKB/KIF18A/CDK1/NEK2/KIFC1/SKA1/KIF2C/KNSTRN/PSRC1/SPC24/BIRC5/NDC80/SACK1D/RACGAP1/ZWINT/ZWILCH/SPAG5/CDCA8/KNL1/KIF22/CENPF/CENPE/SKA3/ECT2/KAT2B/KIF14",36
"GO:0006816","GO:0006816","calcium ion transport","95/2590","416/18842",0.228365384615385,1.66133613008613,5.4450494924967,2.69695294824457e-07,2.23315876699342e-05,2.23315876699342e-05,"ATP1A2/GRIN1/IL13/EPPIN/CNGA3/CALCA/CAPN3/CAV3/F2/GPM6A/CHRNA1/GPER1/CNGA1/SNCA/CXCL9/CAV1/EFHB/GRIN2D/MYLK/CACHD1/PKD1L2/GRIN2A/MCHR1/CACNG6/JPH4/OPRD1/CXCL12/CASQ2/CDH23/CALHM3/ATP2B3/KCNK16/JPH2/EDNRB/CX3CL1/PLCH2/SLC8A2/EGF/TRPA1/TRPC7/PLPP4/GRIN2C/NOS1/CEMIP/SRL/EPO/SLC24A4/EDN1/TRPM2/CCL19/ADRA2A/CHRNA9/P2RX5/CHRNG/CACNB3/CHRNA6/CHRNA4/TRPM5/CACNA1G/TMC2/CHRNB4/P2RY6/JPH3/CHRNB3/HTR3C/CAMK2A/ANO9/ADCYAP1R1/SLC24A2/CHRND/CHRNA2/HTR3A/TRPM1/CACNA1I/FGF2/CYP27B1/PANX3/CBARP/CACNA2D2/SLC8A3/CACNG5/CHRNA5/CALCRL/P2RX6/UCN/CACNA1B/MS4A1/RAMP1/P2RX2/CACNG1/NALF2/NTSR1/CACNA1E/CD19/CCL2",95
"GO:0051231","GO:0051231","spindle elongation","10/2590","13/18842",0.769230769230769,5.5960795960796,6.61750136775229,4.55499693175553e-07,3.66074385765352e-05,3.66074385765352e-05,"KIF11/INCENP/KIF4B/KIF23/AURKB/PRC1/BIRC5/RACGAP1/CDCA8/KIF4A",10
"GO:0051255","GO:0051255","spindle midzone assembly","10/2590","13/18842",0.769230769230769,5.5960795960796,6.61750136775229,4.55499693175553e-07,3.66074385765352e-05,3.66074385765352e-05,"INCENP/KIF4B/KIF23/AURKB/CCDC69/PRC1/BIRC5/RACGAP1/CDCA8/KIF4A",10
"GO:0042742","GO:0042742","defense response to bacterium","77/2590","322/18842",0.239130434782609,1.73965083095518,5.34419927970663,5.42405929518707e-07,4.29601218089816e-05,4.29601218089816e-05,"EMILIN2/ISG15/EPPIN/BPIFA2/CALCA/IGHA1/F2/TLR4/IGHG1/SIGLEC16/PLA2G2A/H2BC12L/PGLYRP4/CCL20/RNASE7/H2BC7/CXCL13/TSLP/VGF/WFDC2/CTSG/H2BC17/DMBT1/FGB/SLC11A1/VIP/DEFB126/IGHG3/RARRES2/NR1H4/AQP1/IL33/IFNE/STAB2/IGHE/H2BC14/H2BC19P/H2BC10/H2BC13/KLK3/H2BC4/SELP/H2BC6/IGHA2/ANXA3/H2BC9/TF/H2BC8/CAMP/WFDC13/H2BC5/H2BC3/IGHG2/IGHG4/RNASE10/ZG16B/H2BC21/H2BC18/IL23A/LYZ/RNASE13/PRB3/H2BC11/IL6/KRT6A/S100A12/BPIFA1/WFDC10B/H2BC15/LPO/H2BC12/GSDMC/WFDC3/CFP/PPBP/PGLYRP3/MMRN2",77
