"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008015","GO:0008015","blood circulation","76/2045","480/18842",0.158333333333333,1.45883455582722,3.55303524135459,0.000469526171714157,0.0386861109360847,0.036361703218954,"DMD/ABAT/NPR2/CACNA1H/KCNE5/CLIC2/AVPR1A/LEP/MIR27B/ACE2/BIN1/CORIN/SCN2A/CACNA1D/PCSK5/GSN/TMIGD3/SRC/TRDN/FGG/STC1/ATP2B4/ITGA1/PLN/PPARA/KCNIP2/GLP1R/TJP3/TRPC1/CTNNA3/TAC1/ABCC8/HTR2A/AZU1/ADD3/KCNJ3/ATP2A3/KCNJ2/MYL2/FAAH/OCLN/ACSM3/MAS1/UTS2B/DRD2/C2CD4B/RGS2/HRC/ADM/HSD11B2/CXCL10/SCN9A/RGS4/MYLK2/ANK2/TACR3/ADIPOQ/HTR1A/CACNA2D1/GSTM2/WNK4/OXTR/SCN11A/SGCZ/ADRA2B/ITGB1BP1/KLK2/JPH1/ABCC9/SPX/PTGS2/BMP6/PER2/ADRB3/ITGA9/KCNJ12",76
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","34/2045","174/18842",0.195402298850575,1.80037658432397,3.70086184006413,0.000482465505667433,0.0390669893163889,0.0367196969870539,"FGF7/TBX1/MIR27B/BMP5/PRKCA/OSR1/EGFR/FGFBP1/LRG1/ZNF703/MYDGF/NOD2/FZD7/NODAL/SCG2/IGF1/TCF7L2/GHSR/ERBB2/YAP1/LAMC1/MYC/HMGB2/PAX2/CCL11/KDR/XBP1/ERBB3/PRKD1/NRP1/MIR10B/STAT5A/F3/BMP6",34
"GO:0051047","GO:0051047","positive regulation of secretion","51/2045","294/18842",0.173469387755102,1.59829349832843,3.60763153748533,0.000488516968281435,0.0390669893163889,0.0367196969870539,"BAIAP3/ABAT/MYB/AVPR1A/LEP/DOC2B/SLC4A8/PRKCA/IRS2/STXBP1/VAMP8/NLGN1/FGG/PLA2R1/RAPGEF3/ITSN1/SDC1/TAC1/INHBA/ABCC8/CACNG4/SLC30A8/SCT/ATP13A2/DRD2/RAB3A/IGF1/MICU3/TCF7L2/HYAL3/WLS/UNC13D/NNAT/NMB/PRKN/PRL/TACR3/GPLD1/CACNA2D1/XBP1/RAB3D/PRKD1/C1QTNF1/GHRH/GALR1/UCN3/MLXIPL/BMP6/ACSL4/CADPS/ILDR1",51
"GO:0055080","GO:0055080","monoatomic cation homeostasis","74/2045","466/18842",0.158798283261803,1.46311846123173,3.53217596218153,0.00050788211993393,0.0398499860184792,0.037455648288798,"BOK/SV2B/SLC39A7/RYR3/BAX/BOLA1/AVPR1A/KLHL3/SCO2/CALB2/TRPC6/CORIN/SLC4A8/RGN/TCIRG1/HCRTR1/ELANE/SLC25A27/KCNH1/CCL5/SLAMF8/TRDN/SLC24A5/STC1/ATP2C2/ABCC6/ATP2B4/PLN/SLC12A5/ATP1A4/DHRS7C/ATP6V0B/TRPC1/BAK1/HTR2A/SLC30A8/ATP2A3/KCNJ2/DMTN/TMEM9/ATP13A2/DRD2/ACO1/CHRNA7/SLC4A10/MICU3/ATP6AP1/HRC/ARF1/TMPRSS3/SLC9A9/S100A14/PRNP/MYC/SPPL2C/ANK2/MT3/CCL13/CCL11/SLC4A4/CALR/C19orf12/ROGDI/MIR210/CYP4F12/WNK4/ATP13A5/SLC39A6/SPX/FTMT/BMP6/DRD4/CYB561/CIB3",74
"GO:0010896","GO:0010896","regulation of triglyceride catabolic process","7/2045","15/18842",0.466666666666667,4.29972290138549,4.46082626340926,0.000512964145144087,0.0398499860184792,0.037455648288798,"APOC3/PAK4/APOA5/PLIN1/GPLD1/APOC2/PNPLA2",7
"GO:1905952","GO:1905952","regulation of lipid localization","33/2045","168/18842",0.196428571428571,1.80983234369542,3.67886500191892,0.000525953205654207,0.0402835708781349,0.037863181731823,"ATP8A2/MYB/LEP/MIR27B/TMEM97/ABCA1/APOC3/IRS2/SHH/LRP1/PTCH1/PPARA/PLA2R1/C3/TAC1/EEPD1/MIR145/ABCA5/NMB/PRKN/ADIPOQ/APOC2/MIR33B/GDF9/PNPLA2/ACSL1/C1QTNF1/MIR10B/GALR1/BMP6/ACSL4/VSTM2A/PLTP",33
"GO:0007610","GO:0007610","behavior","65/2045","400/18842",0.1625,1.49722493887531,3.50720910322087,0.000584343789494819,0.0437025618093633,0.0410767467695446,"BAIAP3/ABAT/TBX1/GNAI1/AVPR1A/LEP/VLDLR/CNTN1/ACE2/SCN2A/PRKCA/HCRTR1/PER3/EGFR/GRIN2B/FAM237A/MEF2C/NLGN1/NPAS4/PLN/FADD/NTF4/PPARA/MRAP2/RAPGEF3/GLP1R/RASD2/PYY/GRPR/TAC1/ABCC8/HTR2A/RELN/ACSS2/DRD2/CHRNA7/CCK/NLGN4X/TMEM63B/GHSR/KCNA2/PRNP/KIT/ARMCX5-GPRASP2/SLC2A4/SEZ6L/SERPINF1/PRKN/TACR3/NR3C1/CCL11/GFRAL/HTR1A/PARP1/RGS14/SCN11A/GPR83/GHRH/TIFAB/NLGN4Y/NLGN3/DRD4/FOXP2/NPY1R/ADRB3",65
"GO:0010463","GO:0010463","mesenchymal cell proliferation","9/2045","24/18842",0.375,3.45513447432763,4.1993003987959,0.000586665504244854,0.0437025618093633,0.0410767467695446,"FGF7/TBX1/OSR1/SHH/MSX1/NFIB/PDGFA/MYC/STAT1",9
"GO:1903532","GO:1903532","positive regulation of secretion by cell","48/2045","276/18842",0.173913043478261,1.60238120548528,3.51762509635863,0.000664053386461803,0.0474101326674776,0.0445615527617708,"BAIAP3/ABAT/MYB/AVPR1A/LEP/DOC2B/SLC4A8/PRKCA/IRS2/STXBP1/VAMP8/NLGN1/FGG/RAPGEF3/ITSN1/SDC1/TAC1/INHBA/ABCC8/CACNG4/SLC30A8/SCT/ATP13A2/DRD2/RAB3A/IGF1/MICU3/TCF7L2/HYAL3/WLS/UNC13D/NNAT/NMB/PRKN/TACR3/GPLD1/CACNA2D1/RAB3D/PRKD1/C1QTNF1/GHRH/GALR1/UCN3/MLXIPL/BMP6/ACSL4/CADPS/ILDR1",48
"GO:0050801","GO:0050801","monoatomic ion homeostasis","75/2045","478/18842",0.156903765690377,1.44566295996972,3.44365484958012,0.000665642423180943,0.0474101326674776,0.0445615527617708,"BOK/SV2B/SLC39A7/RYR3/BAX/BOLA1/AVPR1A/KLHL3/SCO2/CALB2/TRPC6/CORIN/SLC4A8/RGN/TCIRG1/HCRTR1/ELANE/SLC25A27/KCNH1/CCL5/SLAMF8/TRDN/SLC24A5/STC1/ATP2C2/ABCC6/ATP2B4/PLN/SLC12A5/ATP1A4/DHRS7C/ATP6V0B/TRPC1/BAK1/HTR2A/SLC30A8/ATP2A3/KCNJ2/DMTN/TMEM9/ATP13A2/DRD2/ACO1/CHRNA7/SLC4A10/UMOD/MICU3/ATP6AP1/HRC/ARF1/TMPRSS3/SLC9A9/S100A14/PRNP/MYC/SPPL2C/ANK2/MT3/CCL13/CCL11/SLC4A4/CALR/C19orf12/ROGDI/MIR210/CYP4F12/WNK4/ATP13A5/SLC39A6/SPX/FTMT/BMP6/DRD4/CYB561/CIB3",75
