"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","22/1430","117/18842",0.188034188034188,2.477580539119,4.59440043546924,6.15485012841647e-05,0.00218180385802175,0.00218180385802175,"ENSG00000175063/ENSG00000164045/ENSG00000166851/ENSG00000158402/ENSG00000089685/ENSG00000123473/ENSG00000129514/ENSG00000164362/ENSG00000170312/ENSG00000134057/ENSG00000117399/ENSG00000175305/ENSG00000171848/ENSG00000087586/ENSG00000165480/ENSG00000126787/ENSG00000097046/ENSG00000143476/ENSG00000154839/ENSG00000105173/ENSG00000094804/ENSG00000135476",22
"GO:0042436","GO:0042436","indole-containing compound catabolic process","6/1430","11/18842",0.545454545454545,7.18703115066751,5.88217062222972,6.26079366626207e-05,0.00220315958139047,0.00220315958139047,"ENSG00000117009/ENSG00000131203/ENSG00000153086/ENSG00000188676/ENSG00000104951/ENSG00000151790",6
"GO:0007492","GO:0007492","endoderm development","14/1430","57/18842",0.245614035087719,3.23626548889707,4.84563674556875,6.82609221237908e-05,0.00238468047506373,0.00238468047506374,"ENSG00000149948/ENSG00000136574/ENSG00000060718/ENSG00000115414/ENSG00000100985/ENSG00000273706/ENSG00000123388/ENSG00000122641/ENSG00000204262/ENSG00000111799/ENSG00000164532/ENSG00000107984/ENSG00000130635/ENSG00000181449",14
"GO:0051225","GO:0051225","spindle assembly","23/1430","127/18842",0.181102362204724,2.38624525081218,4.4920303339756,7.76451821293671e-05,0.00269300304349409,0.00269300304349409,"ENSG00000276043/ENSG00000166851/ENSG00000089685/ENSG00000168061/ENSG00000161800/ENSG00000123473/ENSG00000088325/ENSG00000137807/ENSG00000090889/ENSG00000076382/ENSG00000237649/ENSG00000261456/ENSG00000134690/ENSG00000165480/ENSG00000099812/ENSG00000181085/ENSG00000154839/ENSG00000138160/ENSG00000178999/ENSG00000163808/ENSG00000080986/ENSG00000117650/ENSG00000226650",23
"GO:0140694","GO:0140694","membraneless organelle assembly","55/1430","427/18842",0.128805620608899,1.69717168077824,4.17602873038559,7.86247785559566e-05,0.00270750041013048,0.00270750041013048,"ENSG00000234602/ENSG00000276043/ENSG00000140623/ENSG00000166851/ENSG00000089685/ENSG00000168061/ENSG00000159217/ENSG00000171345/ENSG00000142731/ENSG00000161800/ENSG00000104147/ENSG00000267795/ENSG00000123473/ENSG00000075702/ENSG00000117724/ENSG00000088325/ENSG00000137807/ENSG00000102384/ENSG00000169689/ENSG00000170421/ENSG00000090889/ENSG00000166317/ENSG00000203760/ENSG00000127831/ENSG00000076382/ENSG00000162004/ENSG00000197616/ENSG00000237649/ENSG00000269466/ENSG00000138778/ENSG00000261456/ENSG00000115163/ENSG00000067715/ENSG00000134690/ENSG00000011426/ENSG00000143632/ENSG00000165480/ENSG00000126787/ENSG00000182583/ENSG00000261236/ENSG00000123485/ENSG00000164287/ENSG00000099812/ENSG00000181085/ENSG00000154839/ENSG00000123219/ENSG00000138160/ENSG00000105048/ENSG00000104549/ENSG00000178999/ENSG00000077522/ENSG00000163808/ENSG00000080986/ENSG00000117650/ENSG00000226650",55
"GO:0006568","GO:0006568","L-tryptophan metabolic process","7/1430","16/18842",0.4375,5.7645979020979,5.46390177763907,8.86926856694473e-05,0.0030325350185277,0.0030325350185277,"ENSG00000117009/ENSG00000131203/ENSG00000153086/ENSG00000188676/ENSG00000104951/ENSG00000103485/ENSG00000151790",7
"GO:0040020","GO:0040020","regulation of meiotic nuclear division","8/1430","21/18842",0.380952380952381,5.01951381951382,5.28150250904494,8.9596977505945e-05,0.00304188048278987,0.00304188048278987,"ENSG00000071539/ENSG00000146857/ENSG00000122952/ENSG00000137812/ENSG00000111247/ENSG00000137090/ENSG00000143452/ENSG00000156509",8
"GO:0046887","GO:0046887","positive regulation of hormone secretion","24/1430","137/18842",0.175182481751825,2.30824358123628,4.40418652866092,9.45852405126583e-05,0.00318877933224843,0.00318877933224843,"ENSG00000104321/ENSG00000118702/ENSG00000170498/ENSG00000075461/ENSG00000164756/ENSG00000116014/ENSG00000176887/ENSG00000109255/ENSG00000163623/ENSG00000106327/ENSG00000164326/ENSG00000136573/ENSG00000118785/ENSG00000122641/ENSG00000123999/ENSG00000171564/ENSG00000169836/ENSG00000139515/ENSG00000163794/ENSG00000164047/ENSG00000069482/ENSG00000070031/ENSG00000070985/ENSG00000100078",24
"GO:0006270","GO:0006270","DNA replication initiation","11/1430","39/18842",0.282051282051282,3.7163708086785,4.86635121247155,0.000106421550792678,0.00356290483591319,0.00356290483591319,"ENSG00000234602/ENSG00000167513/ENSG00000073111/ENSG00000065328/ENSG00000091651/ENSG00000140534/ENSG00000085840/ENSG00000143476/ENSG00000093009/ENSG00000094804/ENSG00000104738",11
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","19/1430","97/18842",0.195876288659794,2.58090981183765,4.47348416017105,0.000108493746725094,0.00358252296549094,0.00358252296549094,"ENSG00000164045/ENSG00000166851/ENSG00000158402/ENSG00000159147/ENSG00000117724/ENSG00000170312/ENSG00000197299/ENSG00000134057/ENSG00000118193/ENSG00000140534/ENSG00000085840/ENSG00000087586/ENSG00000092853/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000094804/ENSG00000178999/ENSG00000127564",19
"GO:0032465","GO:0032465","regulation of cytokinesis","19/1430","97/18842",0.195876288659794,2.58090981183765,4.47348416017105,0.000108493746725094,0.00358252296549094,0.00358252296549094,"ENSG00000166851/ENSG00000182631/ENSG00000089685/ENSG00000129173/ENSG00000165891/ENSG00000112984/ENSG00000161800/ENSG00000105255/ENSG00000137807/ENSG00000160683/ENSG00000118193/ENSG00000134690/ENSG00000170959/ENSG00000087586/ENSG00000122966/ENSG00000094804/ENSG00000114346/ENSG00000178999/ENSG00000162009",19
"GO:0090231","GO:0090231","regulation of spindle checkpoint","10/1430","33/18842",0.303030303030303,3.99279508370417,4.93113352800387,0.000112588025573628,0.00369242769585346,0.00369242769585346,"ENSG00000089685/ENSG00000164109/ENSG00000122952/ENSG00000137812/ENSG00000134057/ENSG00000134690/ENSG00000165480/ENSG00000154839/ENSG00000178999/ENSG00000080986",10
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication","6/1430","12/18842",0.5,6.58811188811189,5.54914688272561,0.00011716012268229,0.00381641183413053,0.00381641183413053,"ENSG00000073111/ENSG00000147536/ENSG00000131153/ENSG00000097046/ENSG00000093009/ENSG00000104738",6
"GO:1903532","GO:1903532","positive regulation of secretion by cell","39/1430","276/18842",0.141304347826087,1.86185770750988,4.13358242553653,0.000123406040421567,0.00399288940182802,0.00399288940182802,"ENSG00000104321/ENSG00000118702/ENSG00000151651/ENSG00000170498/ENSG00000117009/ENSG00000075461/ENSG00000164756/ENSG00000149927/ENSG00000116014/ENSG00000176887/ENSG00000109255/ENSG00000163623/ENSG00000106327/ENSG00000164326/ENSG00000136573/ENSG00000118785/ENSG00000122641/ENSG00000204936/ENSG00000123999/ENSG00000171564/ENSG00000069764/ENSG00000188282/ENSG00000169836/ENSG00000139515/ENSG00000067715/ENSG00000163794/ENSG00000164047/ENSG00000176136/ENSG00000108576/ENSG00000163618/ENSG00000111537/ENSG00000069482/ENSG00000070031/ENSG00000101188/ENSG00000148408/ENSG00000151025/ENSG00000115884/ENSG00000070985/ENSG00000100078",39
"GO:2000241","GO:2000241","regulation of reproductive process","25/1430","148/18842",0.168918918918919,2.22571347571348,4.29006985294529,0.000125192415439694,0.00402368423223176,0.00402368423223176,"ENSG00000164045/ENSG00000071539/ENSG00000158402/ENSG00000196557/ENSG00000146857/ENSG00000122952/ENSG00000137270/ENSG00000137812/ENSG00000111247/ENSG00000122641/ENSG00000137090/ENSG00000143452/ENSG00000069764/ENSG00000116996/ENSG00000169836/ENSG00000156509/ENSG00000137573/ENSG00000182545/ENSG00000117399/ENSG00000066279/ENSG00000184937/ENSG00000181085/ENSG00000182791/ENSG00000127564/ENSG00000112742",25
"GO:0098739","GO:0098739","import across plasma membrane","39/1430","278/18842",0.140287769784173,1.84846304774362,4.0842772474218,0.000144013346704849,0.0045979360560535,0.0045979360560535,"ENSG00000178752/ENSG00000256394/ENSG00000173262/ENSG00000177807/ENSG00000156738/ENSG00000105143/ENSG00000151012/ENSG00000179520/ENSG00000157542/ENSG00000196557/ENSG00000164756/ENSG00000117394/ENSG00000165970/ENSG00000117152/ENSG00000260458/ENSG00000164326/ENSG00000169427/ENSG00000133195/ENSG00000100346/ENSG00000147804/ENSG00000105550/ENSG00000105409/ENSG00000017483/ENSG00000088386/ENSG00000155886/ENSG00000109062/ENSG00000141424/ENSG00000110436/ENSG00000103257/ENSG00000196517/ENSG00000199038/ENSG00000111537/ENSG00000106688/ENSG00000174358/ENSG00000101188/ENSG00000148408/ENSG00000162989/ENSG00000055118/ENSG00000099822",39
"GO:0007131","GO:0007131","reciprocal meiotic recombination","14/1430","61/18842",0.229508196721311,3.02405135847759,4.53756389539351,0.00014999767169493,0.00472639722379906,0.00472639722379906,"ENSG00000085999/ENSG00000071539/ENSG00000131747/ENSG00000121211/ENSG00000144554/ENSG00000169689/ENSG00000182459/ENSG00000111247/ENSG00000136492/ENSG00000196074/ENSG00000154920/ENSG00000217442/ENSG00000197275/ENSG00000051180",14
"GO:0140527","GO:0140527","reciprocal homologous recombination","14/1430","61/18842",0.229508196721311,3.02405135847759,4.53756389539351,0.00014999767169493,0.00472639722379906,0.00472639722379906,"ENSG00000085999/ENSG00000071539/ENSG00000131747/ENSG00000121211/ENSG00000144554/ENSG00000169689/ENSG00000182459/ENSG00000111247/ENSG00000136492/ENSG00000196074/ENSG00000154920/ENSG00000217442/ENSG00000197275/ENSG00000051180",14
"GO:0097530","GO:0097530","granulocyte migration","23/1430","133/18842",0.172932330827068,2.2785950891214,4.24061875049064,0.000160218980210693,0.0050156863869854,0.0050156863869854,"ENSG00000151651/ENSG00000169347/ENSG00000138755/ENSG00000158714/ENSG00000169344/ENSG00000108688/ENSG00000131142/ENSG00000163220/ENSG00000134830/ENSG00000171951/ENSG00000204936/ENSG00000196415/ENSG00000015413/ENSG00000180549/ENSG00000143546/ENSG00000143556/ENSG00000172156/ENSG00000108702/ENSG00000127129/ENSG00000110492/ENSG00000189334/ENSG00000189377/ENSG00000169245",23
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process","8/1430","23/18842",0.347826086956522,4.5830343569474,4.92733719622424,0.000188217067683064,0.00585415795677453,0.00585415795677453,"ENSG00000117009/ENSG00000131203/ENSG00000153086/ENSG00000188676/ENSG00000171759/ENSG00000104951/ENSG00000151790/ENSG00000113924",8
"GO:0033314","GO:0033314","mitotic DNA replication checkpoint signaling","6/1430","13/18842",0.461538461538462,6.08133405056482,5.25208153250036,0.000203605947720605,0.00629220688436562,0.00629220688436562,"ENSG00000159147/ENSG00000140534/ENSG00000085840/ENSG00000092853/ENSG00000097046/ENSG00000094804",6
"GO:0021517","GO:0021517","ventral spinal cord development","7/1430","18/18842",0.388888888888889,5.12408702408702,5.01653423816518,0.000215513703351018,0.00654703409189442,0.00654703409189442,"ENSG00000130675/ENSG00000157193/ENSG00000139352/ENSG00000139915/ENSG00000273706/ENSG00000164532/ENSG00000007372",7
"GO:0045842","GO:0045842","positive regulation of mitotic metaphase/anaphase transition","7/1430","18/18842",0.388888888888889,5.12408702408702,5.01653423816518,0.000215513703351018,0.00654703409189442,0.00654703409189442,"ENSG00000175063/ENSG00000166851/ENSG00000117399/ENSG00000165480/ENSG00000126787/ENSG00000154839/ENSG00000135476",7
"GO:0001890","GO:0001890","placenta development","14/1430","63/18842",0.222222222222222,2.92804972804973,4.39286583078174,0.000215925828793033,0.00654703409189442,0.00654703409189442,"ENSG00000181649/ENSG00000129173/ENSG00000165891/ENSG00000170965/ENSG00000142731/ENSG00000137270/ENSG00000182459/ENSG00000183734/ENSG00000118785/ENSG00000121853/ENSG00000124479/ENSG00000188064/ENSG00000138829/ENSG00000135074",14
"GO:0060675","GO:0060675","ureteric bud morphogenesis","11/1430","42/18842",0.261904761904762,3.45091575091575,4.55690282749794,0.000220052741469622,0.00663046416640654,0.00663046416640654,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",11
"GO:0035825","GO:0035825","homologous recombination","15/1430","71/18842",0.211267605633803,2.78370924849798,4.31524241556158,0.000236008509329395,0.00702343841652479,0.00702343841652479,"ENSG00000085999/ENSG00000276043/ENSG00000071539/ENSG00000131747/ENSG00000121211/ENSG00000144554/ENSG00000169689/ENSG00000182459/ENSG00000111247/ENSG00000136492/ENSG00000196074/ENSG00000154920/ENSG00000217442/ENSG00000197275/ENSG00000051180",15
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","15/1430","71/18842",0.211267605633803,2.78370924849798,4.31524241556158,0.000236008509329395,0.00702343841652479,0.00702343841652479,"ENSG00000185499/ENSG00000166851/ENSG00000159147/ENSG00000144554/ENSG00000111602/ENSG00000170312/ENSG00000197299/ENSG00000140534/ENSG00000085840/ENSG00000154920/ENSG00000092853/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000094804",15
"GO:0032967","GO:0032967","positive regulation of collagen biosynthetic process","8/1430","24/18842",0.333333333333333,4.39207459207459,4.76518698460461,0.000263641988216553,0.00779765659626996,0.00779765659626996,"ENSG00000180210/ENSG00000141570/ENSG00000260428/ENSG00000207611/ENSG00000166396/ENSG00000122641/ENSG00000163794/ENSG00000157613",8
"GO:0051281","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","9/1430","30/18842",0.3,3.95286713286713,4.63855502182988,0.000269698424294315,0.00792814697270058,0.00792814697270058,"ENSG00000138755/ENSG00000180210/ENSG00000169248/ENSG00000103888/ENSG00000177455/ENSG00000101188/ENSG00000171631/ENSG00000186810/ENSG00000169245",9
"GO:0032467","GO:0032467","positive regulation of cytokinesis","12/1430","50/18842",0.24,3.16229370629371,4.3874163444336,0.000281467161238926,0.00817441677308953,0.00817441677308953,"ENSG00000182631/ENSG00000089685/ENSG00000161800/ENSG00000137807/ENSG00000160683/ENSG00000118193/ENSG00000134690/ENSG00000122966/ENSG00000094804/ENSG00000114346/ENSG00000178999/ENSG00000162009",12
"GO:0089718","GO:0089718","amino acid import across plasma membrane","12/1430","50/18842",0.24,3.16229370629371,4.3874163444336,0.000281467161238926,0.00817441677308953,0.00817441677308953,"ENSG00000105143/ENSG00000151012/ENSG00000179520/ENSG00000165970/ENSG00000117152/ENSG00000017483/ENSG00000110436/ENSG00000103257/ENSG00000196517/ENSG00000106688/ENSG00000174358/ENSG00000101188",12
"GO:0048665","GO:0048665","neuron fate specification","6/1430","14/18842",0.428571428571429,5.64695304695305,4.98454902329723,0.000333456607622182,0.00962536582411056,0.00962536582411056,"ENSG00000130711/ENSG00000130675/ENSG00000139352/ENSG00000104413/ENSG00000152192/ENSG00000159556",6
"GO:0045104","GO:0045104","intermediate filament cytoskeleton organization","17/1430","89/18842",0.191011235955056,2.5168067887169,4.11041389035872,0.000335420339856995,0.00962536582411056,0.00962536582411056,"ENSG00000148798/ENSG00000171360/ENSG00000171345/ENSG00000197079/ENSG00000135443/ENSG00000170454/ENSG00000167880/ENSG00000172867/ENSG00000205426/ENSG00000108417/ENSG00000094796/ENSG00000180921/ENSG00000170819/ENSG00000111057/ENSG00000277586/ENSG00000186442/ENSG00000131737",17
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","11/1430","44/18842",0.25,3.29405594405594,4.36586381436846,0.000342566819753918,0.00966899603360782,0.00966899603360782,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",11
"GO:0001706","GO:0001706","endoderm formation","12/1430","51/18842",0.235294117647059,3.10028794734677,4.30412272665887,0.000342957544440352,0.00966899603360782,0.00966899603360782,"ENSG00000149948/ENSG00000060718/ENSG00000115414/ENSG00000100985/ENSG00000273706/ENSG00000122641/ENSG00000204262/ENSG00000111799/ENSG00000164532/ENSG00000107984/ENSG00000130635/ENSG00000181449",12
"GO:0045143","GO:0045143","homologous chromosome segregation","12/1430","51/18842",0.235294117647059,3.10028794734677,4.30412272665887,0.000342957544440352,0.00966899603360782,0.00966899603360782,"ENSG00000071539/ENSG00000129810/ENSG00000121211/ENSG00000213005/ENSG00000144554/ENSG00000122952/ENSG00000137812/ENSG00000141696/ENSG00000143452/ENSG00000196074/ENSG00000217442/ENSG00000164611",12
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","9/1430","31/18842",0.290322580645161,3.82535528987142,4.51173556821312,0.000354642961328947,0.00994031230562125,0.00994031230562125,"ENSG00000164045/ENSG00000158402/ENSG00000171450/ENSG00000147889/ENSG00000197299/ENSG00000100526/ENSG00000175305/ENSG00000094804/ENSG00000127564",9
"GO:0010714","GO:0010714","positive regulation of collagen metabolic process","8/1430","25/18842",0.32,4.21639160839161,4.61168246489347,0.000362077797555591,0.0100900408208989,0.0100900408208989,"ENSG00000180210/ENSG00000141570/ENSG00000260428/ENSG00000207611/ENSG00000166396/ENSG00000122641/ENSG00000163794/ENSG00000157613",8
"GO:0001704","GO:0001704","formation of primary germ layer","17/1430","90/18842",0.188888888888889,2.48884226884227,4.05734382438898,0.000384777009797005,0.0106000569384649,0.0106000569384649,"ENSG00000149948/ENSG00000060718/ENSG00000115414/ENSG00000100985/ENSG00000273706/ENSG00000188095/ENSG00000260428/ENSG00000122641/ENSG00000075891/ENSG00000204610/ENSG00000204262/ENSG00000111799/ENSG00000164532/ENSG00000107984/ENSG00000130635/ENSG00000181449/ENSG00000170577",17
"GO:0045103","GO:0045103","intermediate filament-based process","17/1430","90/18842",0.188888888888889,2.48884226884227,4.05734382438898,0.000384777009797005,0.0106000569384649,0.0106000569384649,"ENSG00000148798/ENSG00000171360/ENSG00000171345/ENSG00000197079/ENSG00000135443/ENSG00000170454/ENSG00000167880/ENSG00000172867/ENSG00000205426/ENSG00000108417/ENSG00000094796/ENSG00000180921/ENSG00000170819/ENSG00000111057/ENSG00000277586/ENSG00000186442/ENSG00000131737",17
"GO:1903706","GO:1903706","regulation of hemopoiesis","48/1430","382/18842",0.12565445026178,1.6556511551276,3.71008900168357,0.000387610083136731,0.0106174330159215,0.0106174330159215,"ENSG00000278637/ENSG00000178752/ENSG00000089692/ENSG00000185507/ENSG00000151651/ENSG00000117586/ENSG00000129654/ENSG00000158714/ENSG00000164690/ENSG00000170498/ENSG00000182393/ENSG00000183668/ENSG00000158406/ENSG00000113302/ENSG00000270882/ENSG00000197238/ENSG00000116014/ENSG00000177732/ENSG00000197061/ENSG00000138795/ENSG00000187608/ENSG00000147889/ENSG00000121594/ENSG00000164326/ENSG00000183734/ENSG00000049768/ENSG00000122641/ENSG00000090534/ENSG00000197272/ENSG00000123999/ENSG00000276180/ENSG00000270276/ENSG00000273542/ENSG00000110680/ENSG00000171855/ENSG00000152192/ENSG00000111537/ENSG00000187741/ENSG00000278705/ENSG00000277157/ENSG00000104951/ENSG00000110492/ENSG00000276966/ENSG00000160856/ENSG00000197837/ENSG00000274618/ENSG00000100078/ENSG00000107485",48
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","11/1430","45/18842",0.244444444444444,3.2208547008547,4.27442593508992,0.000422660463633648,0.0115121248315131,0.0115121248315131,"ENSG00000164690/ENSG00000273706/ENSG00000186193/ENSG00000130700/ENSG00000137573/ENSG00000185008/ENSG00000184937/ENSG00000107984/ENSG00000135744/ENSG00000170577/ENSG00000107485",11
"GO:0034354","GO:0034354","'de novo' NAD+ biosynthetic process from L-tryptophan","5/1430","10/18842",0.5,6.58811188811189,5.06538587195288,0.000455822181614348,0.0121311300063883,0.0121311300063883,"ENSG00000117009/ENSG00000131203/ENSG00000153086/ENSG00000188676/ENSG00000103485",5
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","5/1430","10/18842",0.5,6.58811188811189,5.06538587195288,0.000455822181614348,0.0121311300063883,0.0121311300063883,"ENSG00000175063/ENSG00000108106/ENSG00000164109/ENSG00000147889/ENSG00000117399",5
"GO:0051047","GO:0051047","positive regulation of secretion","39/1430","294/18842",0.13265306122449,1.74786641929499,3.70377690099703,0.000457208898871289,0.0121311300063883,0.0121311300063883,"ENSG00000104321/ENSG00000118702/ENSG00000151651/ENSG00000170498/ENSG00000117009/ENSG00000075461/ENSG00000164756/ENSG00000149927/ENSG00000116014/ENSG00000176887/ENSG00000109255/ENSG00000163623/ENSG00000106327/ENSG00000164326/ENSG00000136573/ENSG00000118785/ENSG00000122641/ENSG00000204936/ENSG00000123999/ENSG00000171564/ENSG00000069764/ENSG00000188282/ENSG00000169836/ENSG00000139515/ENSG00000067715/ENSG00000163794/ENSG00000164047/ENSG00000176136/ENSG00000108576/ENSG00000163618/ENSG00000111537/ENSG00000069482/ENSG00000070031/ENSG00000101188/ENSG00000148408/ENSG00000151025/ENSG00000115884/ENSG00000070985/ENSG00000100078",39
"GO:0090183","GO:0090183","regulation of kidney development","9/1430","32/18842",0.28125,3.70581293706294,4.39009607402739,0.000460484710883438,0.0121311300063883,0.0121311300063883,"ENSG00000251493/ENSG00000165731/ENSG00000273706/ENSG00000075891/ENSG00000184937/ENSG00000106462/ENSG00000135744/ENSG00000170577/ENSG00000107485",9
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","9/1430","32/18842",0.28125,3.70581293706294,4.39009607402739,0.000460484710883438,0.0121311300063883,0.0121311300063883,"ENSG00000089685/ENSG00000164109/ENSG00000137812/ENSG00000134057/ENSG00000134690/ENSG00000165480/ENSG00000154839/ENSG00000178999/ENSG00000080986",9
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint","9/1430","32/18842",0.28125,3.70581293706294,4.39009607402739,0.000460484710883438,0.0121311300063883,0.0121311300063883,"ENSG00000089685/ENSG00000164109/ENSG00000137812/ENSG00000134057/ENSG00000134690/ENSG00000165480/ENSG00000154839/ENSG00000178999/ENSG00000080986",9
"GO:0002526","GO:0002526","acute inflammatory response","18/1430","100/18842",0.18,2.37172027972028,3.94142490854665,0.000484705306167454,0.0126998058751809,0.0126998058751809,"ENSG00000057593/ENSG00000229314/ENSG00000151651/ENSG00000117586/ENSG00000099985/ENSG00000180210/ENSG00000130427/ENSG00000228278/ENSG00000117215/ENSG00000131187/ENSG00000115414/ENSG00000150337/ENSG00000174885/ENSG00000211891/ENSG00000180549/ENSG00000198535/ENSG00000211896/ENSG00000107485",18
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","28/1430","189/18842",0.148148148148148,1.95203315203315,3.7696783299711,0.000493502617192636,0.0128604114458686,0.0128604114458686,"ENSG00000278637/ENSG00000178752/ENSG00000185507/ENSG00000170498/ENSG00000158406/ENSG00000113302/ENSG00000270882/ENSG00000197238/ENSG00000116014/ENSG00000197061/ENSG00000138795/ENSG00000187608/ENSG00000164326/ENSG00000122641/ENSG00000090534/ENSG00000123999/ENSG00000276180/ENSG00000270276/ENSG00000273542/ENSG00000110680/ENSG00000152192/ENSG00000111537/ENSG00000278705/ENSG00000277157/ENSG00000276966/ENSG00000197837/ENSG00000274618/ENSG00000100078",28
"GO:0045910","GO:0045910","negative regulation of DNA recombination","11/1430","46/18842",0.239130434782609,3.15083612040134,4.18551770342684,0.000517864151836759,0.0132684534921237,0.0132684534921237,"ENSG00000175643/ENSG00000166851/ENSG00000184357/ENSG00000185480/ENSG00000197299/ENSG00000124610/ENSG00000187475/ENSG00000187837/ENSG00000124575/ENSG00000168298/ENSG00000051341",11
"GO:0031632","GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","6/1430","15/18842",0.4,5.27048951048951,4.74163796972776,0.000520169614190289,0.0132684534921237,0.0132684534921237,"ENSG00000129990/ENSG00000167371/ENSG00000170743/ENSG00000149927/ENSG00000067715/ENSG00000019505",6
"GO:0099502","GO:0099502","calcium-dependent activation of synaptic vesicle fusion","6/1430","15/18842",0.4,5.27048951048951,4.74163796972776,0.000520169614190289,0.0132684534921237,0.0132684534921237,"ENSG00000129990/ENSG00000167371/ENSG00000170743/ENSG00000149927/ENSG00000067715/ENSG00000019505",6
"GO:1901634","GO:1901634","positive regulation of synaptic vesicle membrane organization","6/1430","15/18842",0.4,5.27048951048951,4.74163796972776,0.000520169614190289,0.0132684534921237,0.0132684534921237,"ENSG00000129990/ENSG00000167371/ENSG00000170743/ENSG00000149927/ENSG00000067715/ENSG00000019505",6
"GO:0002009","GO:0002009","morphogenesis of an epithelium","41/1430","316/18842",0.129746835443038,1.70957333805435,3.64540398847395,0.000524030092144081,0.0132965740748769,0.0132965740748769,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000171360/ENSG00000171236/ENSG00000171345/ENSG00000262406/ENSG00000179528/ENSG00000136574/ENSG00000111602/ENSG00000064195/ENSG00000123473/ENSG00000183072/ENSG00000176887/ENSG00000174672/ENSG00000197079/ENSG00000160973/ENSG00000273706/ENSG00000186193/ENSG00000126550/ENSG00000075891/ENSG00000075275/ENSG00000108417/ENSG00000094796/ENSG00000069764/ENSG00000137573/ENSG00000164532/ENSG00000109062/ENSG00000156925/ENSG00000188064/ENSG00000153976/ENSG00000184937/ENSG00000110492/ENSG00000130635/ENSG00000135744/ENSG00000159753/ENSG00000131737/ENSG00000170577/ENSG00000169245/ENSG00000107485",41
"GO:2000243","GO:2000243","positive regulation of reproductive process","14/1430","69/18842",0.202898550724638,2.67343670821932,3.9908247867633,0.000582030070181314,0.0146796381065568,0.0146796381065568,"ENSG00000164045/ENSG00000158402/ENSG00000196557/ENSG00000146857/ENSG00000137812/ENSG00000111247/ENSG00000122641/ENSG00000069764/ENSG00000116996/ENSG00000169836/ENSG00000182545/ENSG00000184937/ENSG00000181085/ENSG00000182791",14
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","19/1430","110/18842",0.172727272727273,2.27589319771138,3.84604405262136,0.000584627777734684,0.0146796381065568,0.0146796381065568,"ENSG00000164045/ENSG00000166851/ENSG00000158402/ENSG00000159147/ENSG00000117724/ENSG00000170312/ENSG00000197299/ENSG00000134057/ENSG00000118193/ENSG00000140534/ENSG00000085840/ENSG00000087586/ENSG00000092853/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000094804/ENSG00000178999/ENSG00000127564",19
"GO:0007423","GO:0007423","sensory organ development","47/1430","379/18842",0.12401055408971,1.63399081129952,3.57311585412934,0.000593372812472263,0.0148220224296828,0.0148220224296828,"ENSG00000176058/ENSG00000134595/ENSG00000187634/ENSG00000180176/ENSG00000073111/ENSG00000179520/ENSG00000204385/ENSG00000139219/ENSG00000196092/ENSG00000139352/ENSG00000176887/ENSG00000177732/ENSG00000163499/ENSG00000180535/ENSG00000273706/ENSG00000165474/ENSG00000117122/ENSG00000237412/ENSG00000105707/ENSG00000181291/ENSG00000183734/ENSG00000145386/ENSG00000122641/ENSG00000075891/ENSG00000104413/ENSG00000138696/ENSG00000071909/ENSG00000184221/ENSG00000152977/ENSG00000115844/ENSG00000204262/ENSG00000284194/ENSG00000142449/ENSG00000156925/ENSG00000188064/ENSG00000138829/ENSG00000106688/ENSG00000184937/ENSG00000107187/ENSG00000130635/ENSG00000186297/ENSG00000138083/ENSG00000181449/ENSG00000107165/ENSG00000007372/ENSG00000107485/ENSG00000188620",47
